episode,algo,seed,episode_reward,coverage_efficiency,collision_rate,actor_loss,critic_loss,entropy,eval_episode_reward,eval_coverage_efficiency,eval_collision_rate
1,mappo,42,-137.01811412634478,1.0,0.0,-0.004096773314813618,316.0679588317871,1.6021399348974228,-111.00983095898377,1.0,0.0
2,mappo,42,-131.14565201644376,1.0,0.0,-0.0022302339784801006,274.9232120513916,1.6038921996951103
3,mappo,42,-132.62819422692226,1.0,0.0,0.0027113482065033168,270.4032688140869,1.6021655797958374
4,mappo,42,-140.52594173828223,1.0,0.0,-0.002891187585191801,335.8440914154053,1.5996849164366722
5,mappo,42,-143.73120347980415,1.0,0.0,-0.005016052629798651,320.8016128540039,1.598250336945057
6,mappo,42,-120.22582561340306,1.0,0.0,-0.00504949182504788,221.35160160064697,1.5954610258340836
7,mappo,42,-158.62083833976135,1.0,0.0,-0.005509838985744864,392.73991203308105,1.5793913006782532
8,mappo,42,-128.7098860435906,1.0,0.0,-0.0036134861584287137,248.4590940475464,1.593593679368496
9,mappo,42,-131.42638578877785,1.0,0.0,-0.0013175737112760544,242.81094646453857,1.5878578126430511
10,mappo,42,-148.11748718515727,1.0,0.0,-0.00598445646755863,300.0705738067627,1.5743330046534538
11,mappo,42,-116.18778035441814,1.0,0.0,-4.6416535042226315e-05,176.93226623535156,1.5882025957107544
12,mappo,42,-118.47897587214759,1.0,0.0,-0.0030981679155956954,218.04086208343506,1.5819709077477455
13,mappo,42,-110.37881660930503,1.0,0.0,-0.0034468360026949085,223.5187177658081,1.5783060863614082
14,mappo,42,-114.76436421790274,1.0,0.0,-0.0021273724269121885,250.138427734375,1.5772302448749542
15,mappo,42,-135.73828400076258,1.0,0.0,-0.0018611293053254485,248.13160228729248,1.5655443966388702
16,mappo,42,-111.75435452062317,1.0,0.0,-0.007353145978413522,246.4573049545288,1.554473727941513
17,mappo,42,-124.44921959871843,1.0,0.0,-0.0020283041134234736,247.91710376739502,1.5411675348877907
18,mappo,42,-122.9525566722333,1.0,0.0,-0.007636033638846129,313.23764991760254,1.5136862099170685
19,mappo,42,-110.4673473872973,1.0,0.0,-0.0035365931689739227,282.6474418640137,1.5292938724160194
20,mappo,42,-108.09670909747331,1.0,0.0,-6.893189856782556e-05,255.84408569335938,1.5502974838018417
21,mappo,42,-116.79297934937438,1.0,0.0,-0.0032086900901049376,274.17429065704346,1.5491178780794144
22,mappo,42,-107.43602739223454,1.0,0.0,-0.005705868417862803,288.11547088623047,1.5234331414103508
23,mappo,42,-124.67762150592819,1.0,0.0,-0.0006843415249022655,355.3131580352783,1.5248941332101822
24,mappo,42,-123.60247609218206,1.0,0.0,-0.003817568634985946,287.93587017059326,1.5235896483063698
25,mappo,42,-141.06779021700532,1.0,0.0,-0.005389603989897296,362.1267261505127,1.5297330021858215
26,mappo,42,-130.40859168190084,1.0,0.0,-0.003956440603360534,594.2062950134277,1.4704733416438103
27,mappo,42,-111.41141186365992,1.0,0.0,-0.008413658099016175,315.0535001754761,1.488818183541298
28,mappo,42,-100.74249498852956,1.0,0.0,-0.0001360884816676844,343.70887184143066,1.4861662611365318
29,mappo,42,-106.43611070986515,1.0,0.0,-0.008206172147765756,346.52212142944336,1.4829096347093582
30,mappo,42,-107.0246173137361,1.0,0.0,-0.010064180649351329,332.0659008026123,1.4696251899003983
31,mappo,42,-115.64593201974053,1.0,0.0,-0.006827412806160282,199.82276344299316,1.4575167745351791
32,mappo,42,-105.39443234664628,1.0,0.0,-0.002513758809072897,258.1663656234741,1.4436402469873428
33,mappo,42,-102.83110787437738,1.0,0.0,-0.004278209060430527,190.34248733520508,1.4390747025609016
34,mappo,42,-104.50361143872416,1.0,0.0,-0.005351751111447811,254.39795207977295,1.4388747587800026
35,mappo,42,-114.72505720924032,1.0,0.0,-0.002956218842882663,188.72133255004883,1.4399655386805534
36,mappo,42,-117.1432903922012,1.0,0.0,-0.00481824844609946,146.71510791778564,1.4583662152290344
37,mappo,42,-98.67648976548995,1.0,0.0,-0.009386821649968624,192.44458389282227,1.451448254287243
38,mappo,42,-108.53507910834587,1.0,0.0,-0.0015444736927747726,170.43496799468994,1.434684582054615
39,mappo,42,-91.22871794264026,1.0,0.0,-0.00624859071103856,167.1289758682251,1.4342828467488289
40,mappo,42,-97.7677895365053,1.0,0.0,-0.0016290813218802214,193.9131374359131,1.3764735758304596
